npz_dir,npz_filename,event_type,datetime,minX,minY,maxX,maxY,lat_min,lat_max,lon_min,lon_max,date,hrx_path,stem,prithvi_path,has_hrx,has_prithvi,split
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011104_Flash_Flood+Thunderstorm_Wind+Tornado_1095_340_1202_434.npz,Flash_Flood+Thunderstorm_Wind+Tornado,2020-01-11T04:00:00,1095,340,1202,434,32.97805404663086,35.721588134765625,268.7943420410156,272.50372314453125,2020-01-11 04:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011104_Flash_Flood+Thunderstorm_Wind+Tornado_1095_340_1202_434.npz,2020011104_Flash_Flood+Thunderstorm_Wind+Tornado_1095_340_1202_434,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011104_Flash_Flood+Thunderstorm_Wind+Tornado_1095_340_1202_434_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011105_Flood+Thunderstorm_Wind_1186_537_1254_614.npz,Flood+Thunderstorm_Wind,2020-01-11T05:00:00,1186,537,1254,614,38.08145904541016,40.33531188964844,272.3789367675781,275.015380859375,2020-01-11 05:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011105_Flood+Thunderstorm_Wind_1186_537_1254_614.npz,2020011105_Flood+Thunderstorm_Wind_1186_537_1254_614,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011105_Flood+Thunderstorm_Wind_1186_537_1254_614_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011020_Flood+Heavy_Rain_1156_630_1211_684.npz,Flood+Heavy_Rain,2020-01-10T20:00:00,1156,630,1211,684,40.71608352661133,42.296424865722656,271.6707763671875,273.8131408691406,2020-01-10 20:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011020_Flood+Heavy_Rain_1156_630_1211_684.npz,2020011020_Flood+Heavy_Rain_1156_630_1211_684,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011020_Flood+Heavy_Rain_1156_630_1211_684_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011007_Flash_Flood+Hail+Tornado_817_339_952_467.npz,Flash_Flood+Hail+Tornado,2020-01-10T07:00:00,817,339,952,467,33.34629821777344,36.7978401184082,259.7334899902344,264.2451477050781,2020-01-10 07:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011007_Flash_Flood+Hail+Tornado_817_339_952_467.npz,2020011007_Flash_Flood+Hail+Tornado_817_339_952_467,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011007_Flash_Flood+Hail+Tornado_817_339_952_467_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020010521_Marine_High_Wind_1112_844_1176_926.npz,Marine_High_Wind,2020-01-05T21:00:00,1112,844,1176,926,46.53397750854492,48.853614807128906,270.79522705078125,273.609619140625,2020-01-05 21:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020010521_Marine_High_Wind_1112_844_1176_926.npz,2020010521_Marine_High_Wind_1112_844_1176_926,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020010521_Marine_High_Wind_1112_844_1176_926_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020010414_Marine_Thunderstorm_Wind_1382_27_1471_86.npz,Marine_Thunderstorm_Wind,2020-01-04T14:00:00,1382,27,1471,86,23.73760223388672,25.620201110839844,276.40301513671875,279.1863708496094,2020-01-04 14:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020010414_Marine_Thunderstorm_Wind_1382_27_1471_86.npz,2020010414_Marine_Thunderstorm_Wind_1382_27_1471_86,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020010414_Marine_Thunderstorm_Wind_1382_27_1471_86_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020013118_Marine_Thunderstorm_Wind_1382_27_1511_108.npz,Marine_Thunderstorm_Wind,2020-01-31T18:00:00,1382,27,1511,108,23.54620933532715,26.193294525146484,276.40301513671875,280.4512023925781,2020-01-31 18:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020013118_Marine_Thunderstorm_Wind_1382_27_1511_108.npz,2020013118_Marine_Thunderstorm_Wind_1382_27_1511_108,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020013118_Marine_Thunderstorm_Wind_1382_27_1511_108_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011114_Thunderstorm_Wind_1290_531_1348_588.npz,Thunderstorm_Wind,2020-01-11T14:00:00,1290,531,1348,588,37.54432678222656,39.27752304077149,275.88726806640625,278.1280822753906,2020-01-11 14:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011114_Thunderstorm_Wind_1290_531_1348_588.npz,2020011114_Thunderstorm_Wind_1290_531_1348_588,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011114_Thunderstorm_Wind_1290_531_1348_588_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011119_Thunderstorm_Wind_1328_498_1371_542.npz,Thunderstorm_Wind,2020-01-11T19:00:00,1328,498,1371,542,36.562461853027344,37.89374923706055,276.9916687011719,278.635986328125,2020-01-11 19:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011119_Thunderstorm_Wind_1328_498_1371_542.npz,2020011119_Thunderstorm_Wind_1328_498_1371_542,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011119_Thunderstorm_Wind_1328_498_1371_542_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011115_Thunderstorm_Wind_1315_512_1406_629.npz,Thunderstorm_Wind,2020-01-11T15:00:00,1315,512,1406,629,36.76558303833008,40.26649475097656,276.63134765625,280.379638671875,2020-01-11 15:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011115_Thunderstorm_Wind_1315_512_1406_629.npz,2020011115_Thunderstorm_Wind_1315_512_1406_629,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011115_Thunderstorm_Wind_1315_512_1406_629_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011107_Lightning+Thunderstorm_Wind_1083_178_1155_277.npz,Lightning+Thunderstorm_Wind,2020-01-11T07:00:00,1083,178,1155,277,28.783716201782227,31.532686233520508,268.0936279296875,270.5036926269531,2020-01-11 07:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011107_Lightning+Thunderstorm_Wind_1083_178_1155_277.npz,2020011107_Lightning+Thunderstorm_Wind_1083_178_1155_277,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011107_Lightning+Thunderstorm_Wind_1083_178_1155_277_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020032722_Flash_Flood_1071_627_1129_675.npz,Flash_Flood,2020-03-27T22:00:00,1071,627,1129,675,40.86640167236328,42.24889373779297,268.6396789550781,270.8182373046875,2020-03-27 22:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020032722_Flash_Flood_1071_627_1129_675.npz,2020032722_Flash_Flood_1071_627_1129_675,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020032722_Flash_Flood_1071_627_1129_675_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020012504_Flood_1453_582_1499_630.npz,Flood,2020-01-25T04:00:00,1453,582,1499,630,38.10234069824219,39.60340118408203,281.69464111328125,283.5697021484375,2020-01-25 04:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020012504_Flood_1453_582_1499_630.npz,2020012504_Flood_1453_582_1499_630,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020012504_Flood_1453_582_1499_630_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011117_Heavy_Rain_1294_490_1335_532.npz,Heavy_Rain,2020-01-11T17:00:00,1294,490,1335,532,36.50998306274414,37.76733016967773,275.8205261230469,277.36962890625,2020-01-11 17:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011117_Heavy_Rain_1294_490_1335_532.npz,2020011117_Heavy_Rain_1294_490_1335_532,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011117_Heavy_Rain_1294_490_1335_532_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011122_Tornado_1254_592_1297_638.npz,Tornado,2020-01-11T22:00:00,1254,592,1297,638,39.38673782348633,40.75061798095703,274.9504699707031,276.6434326171875,2020-01-11 22:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011122_Tornado_1254_592_1297_638.npz,2020011122_Tornado_1254_592_1297_638,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011122_Tornado_1254_592_1297_638_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011100_Flash_Flood+Thunderstorm_Wind_1075_360_1146_471.npz,Flash_Flood+Thunderstorm_Wind,2020-01-11T00:00:00,1075,360,1146,471,33.65693664550781,36.75312042236328,268.19293212890625,270.7684936523437,2020-01-11 00:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011100_Flash_Flood+Thunderstorm_Wind_1075_360_1146_471.npz,2020011100_Flash_Flood+Thunderstorm_Wind_1075_360_1146_471,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011100_Flash_Flood+Thunderstorm_Wind_1075_360_1146_471_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042823_Thunderstorm_Wind_1103_386_1143_426.npz,Thunderstorm_Wind,2020-04-28T23:00:00,1103,386,1143,426,34.360618591308594,35.49108123779297,269.1573791503906,270.5362854003906,2020-04-28 23:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042823_Thunderstorm_Wind_1103_386_1143_426.npz,2020042823_Thunderstorm_Wind_1103_386_1143_426,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042823_Thunderstorm_Wind_1103_386_1143_426_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052616_Thunderstorm_Wind_1088_634_1139_708.npz,Thunderstorm_Wind,2020-05-26T16:00:00,1088,634,1139,708,41.02986145019531,43.1016845703125,269.26336669921875,271.2938842773437,2020-05-26 16:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020052616_Thunderstorm_Wind_1088_634_1139_708.npz,2020052616_Thunderstorm_Wind_1088_634_1139_708,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020052616_Thunderstorm_Wind_1088_634_1139_708_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011016_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_968_392_1031_473.npz,Flash_Flood+Hail+Thunderstorm_Wind+Tornado,2020-01-10T16:00:00,968,392,1031,473,34.7216682434082,36.93622589111328,264.7562866210937,266.9121398925781,2020-01-10 16:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011016_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_968_392_1031_473.npz,2020011016_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_968_392_1031_473,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011016_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_968_392_1031_473_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011011_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_921_365_1006_465.npz,Flash_Flood+Hail+Thunderstorm_Wind+Tornado,2020-01-10T11:00:00,921,365,1006,465,34.023948669433594,36.74155807495117,263.2088317871094,266.0595092773437,2020-01-10 11:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011011_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_921_365_1006_465.npz,2020011011_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_921_365_1006_465,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011011_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_921_365_1006_465_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011118_Thunderstorm_Wind+Tornado_1314_379_1409_464.npz,Thunderstorm_Wind+Tornado,2020-01-11T18:00:00,1314,379,1409,464,33.22922897338867,35.87397766113281,275.9426574707031,279.4235534667969,2020-01-11 18:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011118_Thunderstorm_Wind+Tornado_1314_379_1409_464.npz,2020011118_Thunderstorm_Wind+Tornado_1314_379_1409_464,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011118_Thunderstorm_Wind+Tornado_1314_379_1409_464_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011202_Thunderstorm_Wind_1471_455_1511_495.npz,Thunderstorm_Wind,2020-01-12T02:00:00,1471,455,1511,495,34.69159698486328,35.94104766845703,281.40948486328125,282.9407958984375,2020-01-12 02:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011202_Thunderstorm_Wind_1471_455_1511_495.npz,2020011202_Thunderstorm_Wind_1471_455_1511_495,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011202_Thunderstorm_Wind_1471_455_1511_495_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011107_Flood_956_383_1008_462.npz,Flood,2020-01-11T07:00:00,956,383,1008,462,34.505882263183594,36.64710998535156,264.3570861816406,266.12274169921875,2020-01-11 07:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011107_Flood_956_383_1008_462.npz,2020011107_Flood_956_383_1008_462,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011107_Flood_956_383_1008_462_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011102_Thunderstorm_Wind_1109_430_1153_481.npz,Thunderstorm_Wind,2020-01-11T02:00:00,1109,430,1153,481,35.516944885253906,36.95737838745117,269.46112060546875,271.03369140625,2020-01-11 02:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011102_Thunderstorm_Wind_1109_430_1153_481.npz,2020011102_Thunderstorm_Wind_1109_430_1153_481,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011102_Thunderstorm_Wind_1109_430_1153_481_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040821_Hail_1099_427_1140_470.npz,Hail,2020-04-08T21:00:00,1099,427,1140,470,35.46745300292969,36.68178939819336,269.1233825683594,270.56475830078125,2020-04-08 21:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020040821_Hail_1099_427_1140_470.npz,2020040821_Hail_1099_427_1140_470,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020040821_Hail_1099_427_1140_470_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020010314_Marine_Thunderstorm_Wind_1231_228_1271_268.npz,Marine_Thunderstorm_Wind,2020-01-03T14:00:00,1231,228,1271,268,29.78753662109375,30.94530487060547,272.7372436523437,274.0791931152344,2020-01-03 14:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020010314_Marine_Thunderstorm_Wind_1231_228_1271_268.npz,2020010314_Marine_Thunderstorm_Wind_1231_228_1271_268,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020010314_Marine_Thunderstorm_Wind_1231_228_1271_268_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011520_Hail_1149_369_1189_409.npz,Hail,2020-01-15T20:00:00,1149,369,1189,409,33.78929138183594,34.934051513671875,270.60400390625,271.9908447265625,2020-01-15 20:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011520_Hail_1149_369_1189_409.npz,2020011520_Hail_1149_369_1189_409,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011520_Hail_1149_369_1189_409_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011111_Thunderstorm_Wind_1175_234_1273_336.npz,Thunderstorm_Wind,2020-01-11T11:00:00,1175,234,1273,336,29.93976593017578,32.91457748413086,271.0375671386719,274.4143371582031,2020-01-11 11:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011111_Thunderstorm_Wind_1175_234_1273_336.npz,2020011111_Thunderstorm_Wind_1175_234_1273_336,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011111_Thunderstorm_Wind_1175_234_1273_336_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011307_Flood_1355_385_1395_425.npz,Flood,2020-01-13T07:00:00,1355,385,1395,425,33.453941345214844,34.664031982421875,277.2805480957031,278.74127197265625,2020-01-13 07:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011307_Flood_1355_385_1395_425.npz,2020011307_Flood_1355_385_1395_425,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011307_Flood_1355_385_1395_425_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011113_Lightning+Thunderstorm_Wind_1204_223_1274_294.npz,Lightning+Thunderstorm_Wind,2020-01-11T13:00:00,1204,223,1274,294,29.6452579498291,31.71569061279297,271.8946228027344,274.2751770019531,2020-01-11 13:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011113_Lightning+Thunderstorm_Wind_1204_223_1274_294.npz,2020011113_Lightning+Thunderstorm_Wind_1204_223_1274_294,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011113_Lightning+Thunderstorm_Wind_1204_223_1274_294_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020032722_Flash_Flood_1070_629_1112_671.npz,Flash_Flood,2020-03-27T22:00:00,1070,629,1112,671,40.95923614501953,42.14327621459961,268.6087951660156,270.1911315917969,2020-03-27 22:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020032722_Flash_Flood_1070_629_1112_671.npz,2020032722_Flash_Flood_1070_629_1112_671,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020032722_Flash_Flood_1070_629_1112_671_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011300_Heavy_Rain_1225_266_1265_306.npz,Heavy_Rain,2020-01-13T00:00:00,1225,266,1265,306,30.81463050842285,31.974590301513672,272.6828308105469,274.04180908203125,2020-01-13 00:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011300_Heavy_Rain_1225_266_1265_306.npz,2020011300_Heavy_Rain_1225_266_1265_306,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011300_Heavy_Rain_1225_266_1265_306_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011114_Marine_Thunderstorm_Wind_1210_226_1250_266.npz,Marine_Thunderstorm_Wind,2020-01-11T14:00:00,1210,226,1250,266,29.80199813842773,30.95330047607422,272.0878295898437,273.42242431640625,2020-01-11 14:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011114_Marine_Thunderstorm_Wind_1210_226_1250_266.npz,2020011114_Marine_Thunderstorm_Wind_1210_226_1250_266,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011114_Marine_Thunderstorm_Wind_1210_226_1250_266_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011114_Marine_Thunderstorm_Wind_1231_228_1271_268.npz,Marine_Thunderstorm_Wind,2020-01-11T14:00:00,1231,228,1271,268,29.78753662109375,30.94530487060547,272.7372436523437,274.0791931152344,2020-01-11 14:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011114_Marine_Thunderstorm_Wind_1231_228_1271_268.npz,2020011114_Marine_Thunderstorm_Wind_1231_228_1271_268,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011114_Marine_Thunderstorm_Wind_1231_228_1271_268_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042017_Thunderstorm_Wind_1099_430_1139_470.npz,Thunderstorm_Wind,2020-04-20T17:00:00,1099,430,1139,470,35.55030059814453,36.68178939819336,269.13055419921875,270.53131103515625,2020-04-20 17:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042017_Thunderstorm_Wind_1099_430_1139_470.npz,2020042017_Thunderstorm_Wind_1099_430_1139_470,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042017_Thunderstorm_Wind_1099_430_1139_470_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042018_Thunderstorm_Wind_1099_423_1139_463.npz,Thunderstorm_Wind,2020-04-20T18:00:00,1099,423,1139,463,35.36240768432617,36.49354553222656,269.1138916015625,270.5108642578125,2020-04-20 18:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042018_Thunderstorm_Wind_1099_423_1139_463.npz,2020042018_Thunderstorm_Wind_1099_423_1139_463,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042018_Thunderstorm_Wind_1099_423_1139_463_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042822_Thunderstorm_Wind_1080_385_1124_458.npz,Thunderstorm_Wind,2020-04-28T22:00:00,1080,385,1124,458,34.37605667114258,36.394569396972656,268.40625,269.99639892578125,2020-04-28 22:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042822_Thunderstorm_Wind_1080_385_1124_458.npz,2020042822_Thunderstorm_Wind_1080_385_1124_458,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042822_Thunderstorm_Wind_1080_385_1124_458_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042823_Lightning+Thunderstorm_Wind_1108_389_1151_437.npz,Lightning+Thunderstorm_Wind,2020-04-28T23:00:00,1108,389,1151,437,34.42221450805664,35.77664566040039,269.3273620605469,270.8324890136719,2020-04-28 23:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042823_Lightning+Thunderstorm_Wind_1108_389_1151_437.npz,2020042823_Lightning+Thunderstorm_Wind_1108_389_1151_437,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042823_Lightning+Thunderstorm_Wind_1108_389_1151_437_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011116_Thunderstorm_Wind_1336_583_1376_623.npz,Thunderstorm_Wind,2020-01-11T16:00:00,1336,583,1376,623,38.79611587524414,40.01432800292969,277.7283935546875,279.3051147460937,2020-01-11 16:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011116_Thunderstorm_Wind_1336_583_1376_623.npz,2020011116_Thunderstorm_Wind_1336_583_1376_623,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011116_Thunderstorm_Wind_1336_583_1376_623_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011019_Flash_Flood+Heavy_Rain+Thunderstorm_Wind+Tornado_985_322_1116_481.npz,Flash_Flood+Heavy_Rain+Thunderstorm_Wind+Tornado,2020-01-10T19:00:00,985,322,1116,481,32.704280853271484,37.13888168334961,265.244873046875,269.7904968261719,2020-01-10 19:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011019_Flash_Flood+Heavy_Rain+Thunderstorm_Wind+Tornado_985_322_1116_481.npz,2020011019_Flash_Flood+Heavy_Rain+Thunderstorm_Wind+Tornado_985_322_1116_481,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011019_Flash_Flood+Heavy_Rain+Thunderstorm_Wind+Tornado_985_322_1116_481_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020011104_Thunderstorm_Wind+Tornado_1254_291_1374_452.npz,Thunderstorm_Wind+Tornado,2020-01-11T04:00:00,1254,291,1374,452,31.062170028686523,35.77845764160156,273.67510986328125,278.2153625488281,2020-01-11 04:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020011104_Thunderstorm_Wind+Tornado_1254_291_1374_452.npz,2020011104_Thunderstorm_Wind+Tornado_1254_291_1374_452,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020011104_Thunderstorm_Wind+Tornado_1254_291_1374_452_prithvi.npz,True,True,train
